VANILLA CUPCAKE CRAVEABLES YOGURT SMOOTHIE, VANILLA CUPCAKE|Borden Dairy Company|1.95
PECAN CEREAL YOGURT SMOOTHIE, PECAN CEREAL|Borden Dairy Company|1.95
PRUNE CEREAL FLAVORED YOGURT SMOOTHIE, PRUNE CEREAL|Borden Dairy Company|1.95
CAGE FREE EGGS WITH CHEDDAR & PARMESAN CHEESE OMELET ROLLS, CHEDDAR & PARMESAN CHEESE|Bob Evans Farms Inc|4.03
CAGE-FREE BETTER'N EGGS SUBSTITUTE|Bob Evans Farms Inc|3.60
SAUSAGE, EGG & CHEESE ENGLISH MUFFINS, SAUSAGE, EGG & CHEESE|Bob Evans Farms Inc|4.03
V8 SPLASH BEVERAGE BERRY|CAMPBELL SOUP COMPANY|2.06
100% VEGETABLE JUICE, ORIGINAL|Campbell Soup Company|1.09
STAR WARS FLASHLIGHT WITH CANDY|Candyrific, LLC|1.84
CAPE COD, KETTLE COOKED POTATO CHIPS, BACK BAY CRAB SEASONING|Cape Cod Potato Chips Inc.|3.99
LEMONADE FLAVORED BEVERAGE WITH A 34% JUICE BLEND OF 3 VEGETABLE AND FRUIT JUICES FROM CONCENTRATE WITH GREEN TEA, LEMONADE|Campbell Soup Company|2.06
ARTICHOKE HEARTS, QUARTERED & MARINATED|Casa Imports Inc.|1.66
MEDIUM PITTED OLIVES|Casa Imports Inc.|1.66
ORIGINAL HOMMUS, ORIGINAL|Cedar's Mediterranean Foods, Inc.|1.19
ORGANIC LEMON HOMMUS, ORGANIC LEMON|Cedar's Mediterranean Foods, Inc.|1.19
ARTICHOKE SPINACH HOMMUS WITH TOPPINGS, ARTICHOKE SPINACH|Cedar's Mediterranean Foods, Inc.|1.19
SOUR APPLE FLAVORED SPIDER WEB COTTON CANDY, SOUR APPLE|Charms Company|1.84
CINNAMON CHURRO FLAVORED COTTON CANDY, CINNAMON CHURRO|Charms Company|1.84
BLOW POP MINIS, STRAWBERRY LEMONADE, TROPICAL PUNCH, CHERRY|Charms Company|1.84
BUBBLE GUM FILLED LOLLIPOP, BLUE RAZZ BERRY|Charms Company|1.84
CHOCOLATE PROTEIN BAR, CHOCOLATE|Chicago Bar Company|3.33
CHERRY, BLUE RAZZ, GRAPE, WATERMELON FLAVORED CRUSHED LOLLIPOP, CHERRY, BLUE RAZZ, GRAPE, WATERMELON|Charms Company|1.84
CHARMS, BLOW POP, ASSORTED BUBBLE GUM, ASSORTED BUBBLE GUM|Charms Company|1.84
FIBER ONE, CHEWY BARS, OATS & CHOCOLATE, OATS & CHOCOLATE|Chateau Julien, Inc.|3.33
PREMIUM LOLLIPOPS|Charms Company|1.84
MINT CHOCOLATE PROTEIN BAR, MINT CHOCOLATE|Chicago Bar Company|3.33
PARTIALLY POPPED POPCORN, CARAMEL & SEA SALT|Brandless, Inc|4.19
YELLOW CLING DICED PEACHES|Brookshire Grocery Company|1.01
Chicken, FC Wing-Ditties, 1st and 2nd Wing Portion|Brakebush Brothers|5.97
CRUSHED PEPPER & TRUFFLE OIL POPCORN|Brandless, Inc|4.19
BUTTERMILK PANCAKE MIX|Blue Chip Group Inc.|2.15
BROWNIE MIX, CHOCOLATE FUDGE|Blue Chip Group Inc.|2.15
DEHYDRATED POTATO SHREDS|Blue Chip Group Inc.|1.63
ALMONDS, BOLD WASABI & SOY SAUCE|Blue Diamond Growers|4.19
ORIGINAL ALMONDMILK, ORIGINAL|Blue Diamond Growers|0.66
CHILI POWDER|Brandless, Inc|39.03
SOUTHERN HOME, POTATO CHIPS, DILL PICKLE, DILL PICKLE|Bruno's Supermarkets, Inc.|3.99
DELI BBQ BAKED BEANS|Brookshire Grocery Company|1.11
Bush's Baked Beans with Onion 28 oz|Bush Brothers and Company|3.44
Bush's Golden Hominy 108 oz|Bush Brothers and Company|3.44
Bush's Black Beans in a Mild Chili Sauce 15.5 oz|Bush Brothers and Company|3.44
TURKEY BRATWURST|Butterball, LLC|10.71
BUTTERBALL, TURKEY BOLOGNA, ORIGINAL, ORIGINAL|Butterball, LLC|10.71
TRIPLE CHOCOLATE COOKIE PUCKS|Byerly Foods International|4.61
GEFEN, JELL DESSERT, DIET LIME, DIET LIME|Cachere Distributing Inc.|2.07
SIMPLY VANILLA MACAROON CLASSICS, SIMPLY VANILLA|Cachere Distributing Inc.|4.61
ORGANIC UNSWEETENED VANILLA ALMONDMILK, UNSWEETENED VANILLA|Cadia|0.66
TURKEY & CHEDDAR|Byerly Foods International|4.03
TOASTED OATS N' ALMONDMILK, TOASTED OATS N' ALMOND|Califia Farms, LP|0.66
CARAMEL CREME OATMILK & ALMONDMILK BLEND ICED CAFE MIXERS, CARAMEL CREME|Califia Farms, LP|2.06
CAMPBELL'S WELL YES SOUP TOMATO WITH BARLEY|CAMPBELL SOUP COMPANY|5.04
SIRLOIN BURGER WITH COUNTRY VEGETABLES SOUP|Campbell Soup Company|5.04
MEGASTARS PASTA & MEATEORS IN CHICKEN BROTH SOUP|Campbell Soup Company|5.04
V8 Blends 100% Juice Pomegranate Blueberry Juice, 46 FL OZ Bottle|CAMPBELL SOUP COMPANY|2.06
SwansonNatural Goodness Chicken Broth 8oz Quick Cups, Pack of 4|CAMPBELL SOUP COMPANY|5.04
100% VEGETABLE & FRUIT JUICE, STRAWBERRY BANANA|Campbell Soup Company|1.09
SOUR APPLE FLAVORED SPIDER WEB COTTON CANDY, SOUR APPLE|Charms Company|1.84
CINNAMON CHURRO FLAVORED COTTON CANDY, CINNAMON CHURRO|Charms Company|1.84
BLOW POP MINIS, STRAWBERRY LEMONADE, TROPICAL PUNCH, CHERRY|Charms Company|1.84
BUBBLE GUM FILLED LOLLIPOP, BLUE RAZZ BERRY|Charms Company|1.84
CHOCOLATE PROTEIN BAR, CHOCOLATE|Chicago Bar Company|3.33
CHERRY, BLUE RAZZ, GRAPE, WATERMELON FLAVORED CRUSHED LOLLIPOP, CHERRY, BLUE RAZZ, GRAPE, WATERMELON|Charms Company|1.84
CHARMS, BLOW POP, ASSORTED BUBBLE GUM, ASSORTED BUBBLE GUM|Charms Company|1.84
FIBER ONE, CHEWY BARS, OATS & CHOCOLATE, OATS & CHOCOLATE|Chateau Julien, Inc.|3.33
PREMIUM LOLLIPOPS|Charms Company|1.84
MIXED VEGETABLES|Bruno's Supermarkets, Inc.|0.92
SOUTHERN HOME, FRUIT SLICES|Bruno's Supermarkets, Inc.|1.84
SOLID WHITE ALBACORE IN WATER|Bumble Bee Foods, LLC|15.82
MEDITERRANEAN STYLE GOURMET BRISLING WILD SARDINES IN EXTRA VIRGIN OLIVE OIL WITH BLACK OLIVES, MEDITERRANEAN STYLE|Bumble Bee Foods, LLC|15.82
Bush's Garbanzo Beans 16 oz|Bush Brothers and Company|3.44
Bush's Bean Pot Reduced Sodium Vegetarian Baked Beans 115 oz|Bush Brothers and Company|3.44
Bushs Classic Homestyle Chili Magic Chili Starter 15.5 oz|Bush Brothers and Company|1.66
SOUP, CLASSIC CHICKEN NOODLE WITH WHITE MEAT CHICKEN|Campbell Soup Company|5.04
V8 SPLASH BEVERAGE BERRY|CAMPBELL SOUP COMPANY|2.06
100% VEGETABLE JUICE, ORIGINAL|Campbell Soup Company|1.09
STAR WARS FLASHLIGHT WITH CANDY|Candyrific, LLC|1.84
CAPE COD, KETTLE COOKED POTATO CHIPS, BACK BAY CRAB SEASONING|Cape Cod Potato Chips Inc.|3.99
LEMONADE FLAVORED BEVERAGE WITH A 34% JUICE BLEND OF 3 VEGETABLE AND FRUIT JUICES FROM CONCENTRATE WITH GREEN TEA, LEMONADE|Campbell Soup Company|2.06
ARTICHOKE HEARTS, QUARTERED & MARINATED|Casa Imports Inc.|1.66
MEDIUM PITTED OLIVES|Casa Imports Inc.|1.66
ORIGINAL HOMMUS, ORIGINAL|Cedar's Mediterranean Foods, Inc.|1.19
ORGANIC LEMON HOMMUS, ORGANIC LEMON|Cedar's Mediterranean Foods, Inc.|1.19
ARTICHOKE SPINACH HOMMUS WITH TOPPINGS, ARTICHOKE SPINACH|Cedar's Mediterranean Foods, Inc.|1.19
POPPY SALT ONION GARLIC EVERYTHING! CRACKERS, POPPY SALT ONION GARLIC EVERYTHING!|Cachere Distributing Inc.|1.81
CADIA, ORGANIC COCONUT OIL|Cadia|5.44
MAPLE ORGANIC SYRUP, MAPLE|Cadia|1.91
SALTED CARAMEL FLAVORED HOT COCOA MIX, SALTED CARAMEL|Conagra Brands, Inc.|10.81
SNACK PACK, BAKERY SHOP, PUDDING CUPS, CHOCOLATE CUPCAKE, CHOCOLATE CUPCAKE|Conagra Brands, Inc.|2.07
SNACK PACK, BAKERY SHOP, PUDDING CUPS, APPLE PIE A LA MODE, APPLE PIE A LA MODE|Conagra Brands, Inc.|2.07
PIE, STRAWBERRY RHUBARB STREUSEL|Conagra Brands, Inc.|2.07
MARSHMALLOW HOT COCOA MIX, MARSHMALLOW|Conagra Brands, Inc.|10.81
PIE, PEANUT BUTTER CREAM|Conagra Brands, Inc.|2.07
GOURMET POPCORN, MOVIE THEATER BUTTER|Conagra Brands, Inc.|4.19
GOURMET POPPING CORN, MOVIE THEATER BUTTER|Conagra Brands, Inc.|4.19
ORVILLE REDENBACHER'S, GOURMET POPPING CORN, SMART POP!, BUTTER, BUTTER|Conagra Brands, Inc.|4.19
ORVILLE REDENBACHER'S, GOURMET POPCORN SNACK, SALTED CARAMEL NUT CRUNCH, SALTED CARAMEL NUT CRUNCH|Conagra Brands, Inc.|4.19
HEALTHY CHOICE, ITALIAN SAUSAGE PASTA IN TOMATO MARINARA SAUCE WITH MOZZARELLA CHEESE|Conagra Brands, Inc.|4.03
HEALTHY CHOICE, GOURMET STEAMERS, SWEET SESAME CHICKEN|Conagra Brands, Inc.|4.03
HONEY SRIRACHA CHICKEN GRILLED CHICKEN BREAST WITH VEGETABLES SERVED ON TOP OF A MULTIGRAIN BLEND WITH A SWEET & SPICY CHILI SAUCE TOPPED WITH GREEN ONIONS MAX PROTEIN BOWL, HONEY SRIRACHA CHICKEN|Conagra Brands, Inc.|4.03
CHEF BOYARDEE, MINI ABC'S & 123'S, WHOLE GRAIN PASTA WITH MEATBALLS, CHEF BOYARDEE, MINI ABC'S & 123'S, WHOLE GRAIN PASTA WITH MEATBALLS|Conagra Brands, Inc.|4.03
ITALIAN SAUSAGE RAVIOLI IN HEARTY TOMATO SAUCE WITH SAUSAGE, ITALIAN SAUSAGE|Conagra Brands, Inc.|4.03
PASTA IN TOMATO AND MEAT SAUCE|Conagra Brands, Inc.|4.03
SPAGHETTI & MEATBALLS PASTA AND MEATBALLS MADE WITH PORK, CHICKEN AND BEEF IN TOMATO SAUCE, SPAGHETTI & MEATBALLS|Conagra Brands, Inc.|4.03
ODOM'S TENNESSEE PRIDE, SAUSAGE CROISSANTS, ODOM'S TENNESSEE PRIDE, SAUSAGE CROISSANTS|ConAgra Foods Packaged Foods, LLC|4.03
BISCUITS SANDWICHES, CHICKEN & BUTTERMILK|ConAgra Foods Packaged Foods, LLC|4.03
NASHVILLE HOT CHICKEN AND BUTTERMILK BISCUIT SANDWICHES, NASHVILLE HOT|ConAgra Foods Packaged Foods, LLC|4.03
PEANUT BUTTER PROTEIN BAR, PEANUT BUTTER|Chicago Bar Company|3.33
MIXED BERRY ON THE BOTTOM VANILLA LOW-FAT GREEK YOGURT, MIXED BERRY|Chobani, Inc.|1.95
GREEK YOGURT, BLUEBERRY|Chobani, Inc.|1.95
PLAIN NON-FAT GREEK YOGURT, PLAIN|Chobani, Inc.|1.95
BLUEBERRY POMEGRANATE PLANT-BASED OAT BLEND, BLUEBERRY POMEGRANATE|Chobani, Inc.|1.95
MIXED BERRY VANILLA LOW-FAT GREEK YOGURT SHAKE, MIXED BERRY VANILLA|Chobani, Inc.|1.95
KEEN GREEN APPLE, SWEET POTATO & SPINACH ORGANIC FRUIT & VEGGIE BAKED WHOLE GRAIN SNACK WITH FRUIT PUREE CONCENTRATES & VEGGIE POWDERS BARS, KEEN GREEN|Clif Bar and Company|3.33
BLUEBERRY BLISS WHOLE NUTRITION BAR, BLUEBERRY BLISS|Clif Bar and Company|3.33
WHITE CHOCOLATE MACADAMIA NUT FLAVOR ENERGY BARS, WHITE CHOCOLATE MACADAMIA NUT|Clif Bar and Company|3.33
WHOLE GRAIN CRISPY SNACK BARS, COOKIES 'N CREME|Clif Bar and Company|3.33
CHOCOLATE CHIP ORGANIC BAKED WHOLE GRAIN ENERGY SNACK BARS, CHOCOLATE CHIP|Clif Bar and Company|3.33
PEANUT BUTTER ORGANIC BAKED WHOLE GRAIN ENERGY SNACK BARS, PEANUT BUTTER|Clif Bar and Company|3.33
CHOCOLATE FILLED WITH PEANUT BUTTER ORGANIC BAKED ENERGY SNACK BARS, CHOCOLATE PEANUT BUTTER|Clif Bar and Company|3.33
THICK - CUT UNCURED BACON, BLACK PEPPER & SEA SALT|Clougherty Packing, LLC|10.71
EXTRA LONG WIENERS|Clougherty Packing, LLC|10.71
CHOCOLATE PEANUT BUTTER FLAVOR PROTEIN BARS, CHOCOLATE PEANUT BUTTER|Clif Bar and Company|3.33
NUTZ OVER CHOCOLATE|Clif Bar and Company|3.33
PEANUT BUTTER + FUDGE WHOLE NUTRITION BARS, PEANUT BUTTER + FUDGE|Clif Bar and Company|3.33
CHOCOLATE SALTED CARAMEL FLAVOR PROTEIN BARS, CHOCOLATE SALTED CARAMEL|Clif Bar and Company|3.33
CLASSIC BACON, CLASSIC|Clougherty Packing, LLC|10.71
BUN LENGTH BEEF FRANKS|Clougherty Packing, LLC|10.71
NATURAL LEMON COOKING OIL BLEND, NATURAL LEMON|Colavita USA, LLC|5.44
TURMERIC GINGER FLAVORED ORGANIC 2% REDUCED FAT MILK, TURMERIC GINGER|Clover Stornetta Farms, Inc.|1.67
LOW FAT MILK|Clover Stornetta Farms, Inc.|1.67
ICE CREAM, CHOCOLATE FUDGE BROWNIE|Clover Stornetta Farms, Inc.|4.52
ENRICHED MACARONI PRODUCT, PENNONI LISCI|Colavita USA, LLC|1.32
MEDIUM COUSCOUS|Colavita USA, LLC|1.32
COOKIE MIX, PEANUT BUTTER|Coastal Cocktails Inc.|2.15
PEANUT BUTTER GRANOLA BAR, PEANUT BUTTER|Clif Bar and Company|3.33
WILD BLUEBERRY ALMOND ORGANIC TRAIL MIX BARS, WILD BLUEBERRY ALMOND|Clif Bar and Company|3.33
DARK CHOCOLATE POMEGRANATE RASPBERRY TRAIL MIX BARS, DARK CHOCOLATE POMEGRANATE RASPBERRY|Clif Bar and Company|3.33
WHITE CHOCOLATE MACADAMIA NUT ENERGY GRANOLA, WHITE CHOCOLATE MACADAMIA NUT|Clif Bar and Company|1.61
VANILLA ENERGY GEL, VANILLA|Clif Bar and Company|3.33
SALTED CARAMEL FLOW SALTY SWEET BARS, SALTED CARAMEL FLOW|Clif Bar and Company|1.84
CHOCOLATE CHIP MINIS SNACK-SIZE BARS, CHOCOLATE CHIP|Clif Bar and Company|3.33
TART CHERRY BERRY ORGANIC FRUIT SMOOTHIE FILLED ENERGY BARS, TART CHERRY BERRY|Clif Bar and Company|3.33
S'MORES ORGANIC BAKED WHOLE GRAIN ENERGY SNACK BARS, S'MORES|Clif Bar and Company|3.33
CHOCOLATE CHIP WHOLE GRAIN CRISPY SNACK BARS, CHOCOLATE CHIP|Clif Bar and Company|3.33
LEMON EXTRA VIRGIN OLIVE OIL, LEMON|Colavita USA, LLC|5.44
SEASONED DICED TOMATOES IN SAUCE, CHIPOTLE SPICES FOR HOT CHILI|Conagra Brands, Inc.|0.61
COFFEE CREAMER, ORIGINAL|Defense Commissary Agency|17.85
APPLE CIDER VINEGAR, APPLE|Defense Commissary Agency|1.19
SWEET & CREAMY ICED COFFEE, PUMPKIN PIE SPICE|Dean Foods Company|2.06
BETTER BALANCED TOMATO KETCHUP|Defense Commissary Agency|1.19
EVERYTHING BAGEL SESAME SEASONING BLEND WITH SEA SALT, GARLIC, ONION & POPPY SEEDS, EVERYTHING BAGEL|Defense Commissary Agency|39.03
INTERNATIONAL DELIGHT, NON-DAIRY COFFEE CREAMER, SOUTHERN BUTTER PECAN, SOUTHERN BUTTER PECAN|Dean Foods Company|17.85
PEPPERED BEEF JERKY PREMIUM CUT STRIPS, PEPPERED|Defense Commissary Agency|7.48
ORIGINAL SALTINE CRACKERS, SALTINE|Defense Commissary Agency|1.81
DEL MONTE, SUNFRESH, RED GRAPEFRUIT|Del Monte Foods Inc.|1.01
APPLE CINNAMON CRUNCH OATMEAL WITH APPLES, GRANOLA, ALMONDS & PUMPKIN SEEDS, APPLE CINNAMON CRUNCH|Del Monte Foods Inc.|1.61
DICED PEACHES|Del Monte Foods Inc.|1.01
NO SALT ADDED CRUSHED TOMATOES IN TOMATO PUREE|Del Monte Foods Inc.|0.61
100% PINEAPPLE JUICE|Del Monte Fresh Produce N.A., Inc.|1.09
FROSTING CREAMY FUDGE|Delhaize America, Inc.|1.14
NATURAL ALMONDS|Delhaize America, Inc.|4.19
MY ESSENTIALS, SALT|Delhaize America, Inc.|39.03
CREAM OF MUSHROOM CONDENSED SOUP|Delhaize America, Inc.|5.04
MY ESSENTIALS, ONION SOUP MIX|Delhaize America, Inc.|5.04
DESSERT SAUCE, BOURBON BUTTERSCOTCH|Delhaize America, Inc.|1.14
CHICKEN SALAD, CHICKEN|Delhaize America, Inc.|0.61
ROASTED RED PEPPER HUMMUS|Delhaize America, Inc.|1.19
NATURE'S PLACE, ORGANIC WATER CRACKERS, HERB & GARLIC, HERB & GARLIC|Delhaize America, Inc.|1.81
MACADAMIA DREAM SNACK MIX|Delhaize America, Inc.|7.48
SPINACH DIP WITH PRETZELS|Delhaize America, Inc.|1.19
FUSILLONI PREMIUM BRONZED PASTA|Delhaize America, Inc.|1.32
COOKED EGG NOODLES IN A CREAMY ALFREDO SAUCE|Delhaize America, Inc.|4.03
ARTISAN CARAMELS, MILK CHOCOLATE|DesignPac Gifts, LLC|9.61
BACON FLAVOR CHEDDAR SAUSAGE, BACON|Dierberg's Markets, Inc.|10.71
MINCED GARLIC|Delhaize America, Inc.|1.66
ORGANIC BABY SPINACH|Delhaize America, Inc.|0.61
VANILLA SUPER STUFFED SANDWICHES, VANILLA|DFA Dairy Brands, LLC|4.52
NATURE'S PLACE, ORGANIC EXTRA VIRGIN OLIVE OIL|Delhaize America, Inc.|5.44
NATURE'S PLACE, ORGANIC VEGETABLE BROTH|Delhaize America, Inc.|5.04
OLIVE OIL|Deoleo USA, Inc.|5.44
SWEETS & BEETS SALAD SHAKER|Dierberg's Markets, Inc.|0.61
SOUTHERN CHICKEN QUINOA SALAD SHAKER|Dierberg's Markets, Inc.|1.66
TRADITIONAL CAESAR SALAD|Dierberg's Markets, Inc.|1.66
TWO BITE PRETZEL DIPPERS|Dierberg's Markets, Inc.|1.41
ASIAN CHOP SALAD SHAKER|Dierberg's Markets, Inc.|0.61
NAKED CHICK'N FAJITA BOWL|Dierberg's Markets, Inc.|4.03
BAKE & FRY COATING MIX|Continental Mills, Inc.|2.05
CHOCOLATE HIGH PROTEIN MILK SHAKE, CHOCOLATE|Cooperative Regions of Organic Producer Pools|1.67
VANILLA CREAM ON TOP WHOLE MILK YOGURT, VANILLA|Cooperative Regions of Organic Producer Pools|1.95
CHOCOLATE VANILLA PUDDING, CHOCOLATE VANILLA|Conagra Brands, Inc.|2.07
MY ESSENTIALS, SALT|Delhaize America, Inc.|39.03
CREAM OF MUSHROOM CONDENSED SOUP|Delhaize America, Inc.|5.04
MY ESSENTIALS, ONION SOUP MIX|Delhaize America, Inc.|5.04
DESSERT SAUCE, BOURBON BUTTERSCOTCH|Delhaize America, Inc.|1.14
CHICKEN SALAD, CHICKEN|Delhaize America, Inc.|0.61
ROASTED RED PEPPER HUMMUS|Delhaize America, Inc.|1.19
NATURE'S PLACE, ORGANIC WATER CRACKERS, HERB & GARLIC, HERB & GARLIC|Delhaize America, Inc.|1.81
MACADAMIA DREAM SNACK MIX|Delhaize America, Inc.|7.48
SPINACH DIP WITH PRETZELS|Delhaize America, Inc.|1.19
FUSILLONI PREMIUM BRONZED PASTA|Delhaize America, Inc.|1.32
COOKED EGG NOODLES IN A CREAMY ALFREDO SAUCE|Delhaize America, Inc.|4.03
APPLE CIDER VINEGAR, APPLE|Defense Commissary Agency|1.19
SWEET & CREAMY ICED COFFEE, PUMPKIN PIE SPICE|Dean Foods Company|2.06
BETTER BALANCED TOMATO KETCHUP|Defense Commissary Agency|1.19
EVERYTHING BAGEL SESAME SEASONING BLEND WITH SEA SALT, GARLIC, ONION & POPPY SEEDS, EVERYTHING BAGEL|Defense Commissary Agency|39.03
INTERNATIONAL DELIGHT, NON-DAIRY COFFEE CREAMER, SOUTHERN BUTTER PECAN, SOUTHERN BUTTER PECAN|Dean Foods Company|17.85
VEGAN HONEY MUSTARD SALAD DRESSING|Earth Island|2.95
ORGANIC SMALL RED BEANS|Eden Foods, Inc.|1.11
REDUCED FAT VEGENAISE|Earth Island|2.95
CINNAMON JU JU SANTAS CANDIES, CINNAMON|Eillien's Candies Inc.|1.84
ORGANIC CARIBBEAN RICE & BEANS, CARIBBEAN|Eden Foods, Inc.|4.03
EDEN, SELECTED BIFUN WHEAT FREE PASTA|Eden Foods, Inc.|1.32
ASSORTED CHOCOLATES, CARAMEL STRAWBERRY CREME ORANGE CREME COCOA TRUFFLE CHOCOLATE CARAMEL|Elmer Candy Corporation|1.84
ASSORTED CHOCOLATES|Elmer Candy Corporation|9.61
ELMER CHOCOLATE, ASSORTED CHOCOLATES|Elmer Candy Corporation|9.61
CREAMY CARAMELS, SMOOTH CREMES AND COCOA TRUFFLES COVERED IN RICH MILK AND DARK CHOCOLATE, CHOCOLATE CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CARAMEL|Elmer Candy Corporation|9.61
ASSORTED CHOCOLATES, CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CHOCOLATE CARAMEL|Elmer Candy Corporation|9.61
ELMER CHOCOLATE, ASSORTED CHOCOLATES|Elmer Candy Corporation|9.61
ORANGE JUICE, ORANGE|Evolution Fresh, Inc.|1.09
CHOCOLATE CHIP CRUNCHY MINI COOKIES, CHOCOLATE CHIP|Enjoy Life Natural Brands, LLC|4.61
ORGANIC EMERALD GREENS CUCUMBER, APPLE, SPINACH, ROMAINE, KALE, LIME, VEGETABLE & FRUIT JUICE BLEND, EMERALD GREENS|Evolution Fresh, Inc.|1.09
RICEMILK CHOCOLATE FLAVORED CONFECTIONARY MINIS, RICEMILK CHOCOLATE|Enjoy Life Natural Brands, LLC|9.61
pineapple slices in juice, 15 oz. tin can|Dole Sunshine Company|1.94
Mixed Root Vegetable Fries - USA|Strong Roots|1.16
Spinach Bites - USA|Strong Roots|1.66
CLEMENTINE UNSWEETENED FLAVORED SPARKLING WATER, CLEMENTINE|Ahold USA, Inc.|0.92
ORGANIC BABY ROMAINE|Ahold USA, Inc.|0.61
CAGE FREE LARGE GRADE A FRESH BROWN EGGS|Ahold USA, Inc.|3.60
KOMBUCHA PEACH BELLINI SPARKLING FERMENTED PROBIOTIC TEA DRINK, KOMBUCHA PEACH BELLINI|Ahold USA, Inc.|2.06
PINEAPPLE GINGER CHICKEN SAUSAGE, PINEAPPLE GINGER|Ahold USA, Inc.|10.71
VEGETABLE TRAY WITH ORGANIC RANCH DIP, RANCH DIP|Ahold USA, Inc.|0.61
CENTO, BALSAMIC KETCHUP|Alanric Food Distributors, Inc.|1.19
MAPLE & BROWN SUGAR FLAVORED INSTANT OATMEAL, MAPLE & BROWN SUGAR|Ahold USA, Inc.|1.61
MACARONI & CHEDDAR CHEESE|Ahold USA, Inc.|4.03
WHOLE PEELED TOMATOES IN JUICE WITH BASIL|Alanric Food Distributors, Inc.|0.61
CHICKEN BROTH ESCAROLE SOUP, CHICKEN BROTH|Alanric Food Distributors, Inc.|5.04
100% Juice - Pineapple 8/6/6oz - Retail|Dole Sunshine Company|1.26
ORANGE MANGO REPLENISH ELECTROLYTE HYDRATION BEVERAGE, ORANGE MANGO|7-Eleven, Inc.|10.81
SWEET PINEAPPLE, SPICY HABANERO GUMMI CANDY, SWEET PINEAPPLE|7-Eleven, Inc.|1.84
POTATO CHIPS, WASABI SOY|7-Eleven, Inc.|3.99
POPPING CANDY IN ROOT BEER SODA FLAVORED MILK CHOCOLATE, POPPING CANDY IN ROOT BEER SODA|7-Eleven, Inc.|9.61
CAKE BITES, STRAWBERRY|7-Eleven, Inc.|1.85
SODA, MANGO|7-Eleven, Inc.|2.06
CHOCOLATE KETO SHAKES, CHOCOLATE|Abbott Laboratories Inc|10.81
NUTRITION BAR, CINNAMON ROLL|Abbott Laboratories Inc|3.33
ADVANCED NUTRITION SHAKE, STRAWBERRY|Abbott Laboratories Inc|2.26
NAKED CHICK'N FAJITA BOWL|Dierberg's Markets, Inc.|4.03
DIETZ & WATSON, SWEET & HOT MUSTARD|Dietz and Watson Inc.|1.19
CINNAMON JU JU SANTAS CANDIES, CINNAMON|Eillien's Candies Inc.|1.84
ORGANIC CARIBBEAN RICE & BEANS, CARIBBEAN|Eden Foods, Inc.|4.03
EDEN, SELECTED BIFUN WHEAT FREE PASTA|Eden Foods, Inc.|1.32
ASSORTED CHOCOLATES, CARAMEL STRAWBERRY CREME ORANGE CREME COCOA TRUFFLE CHOCOLATE CARAMEL|Elmer Candy Corporation|1.84
ASSORTED CHOCOLATES|Elmer Candy Corporation|9.61
ELMER CHOCOLATE, ASSORTED CHOCOLATES|Elmer Candy Corporation|9.61
CREAMY CARAMELS, SMOOTH CREMES AND COCOA TRUFFLES COVERED IN RICH MILK AND DARK CHOCOLATE, CHOCOLATE CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CARAMEL|Elmer Candy Corporation|9.61
ASSORTED CHOCOLATES, CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CHOCOLATE CARAMEL|Elmer Candy Corporation|9.61
CHOCOLATE CHIP CRUNCHY MINI COOKIES, CHOCOLATE CHIP|Enjoy Life Natural Brands, LLC|4.61
ORGANIC EMERALD GREENS CUCUMBER, APPLE, SPINACH, ROMAINE, KALE, LIME, VEGETABLE & FRUIT JUICE BLEND, EMERALD GREENS|Evolution Fresh, Inc.|1.09
RICEMILK CHOCOLATE FLAVORED CONFECTIONARY MINIS, RICEMILK CHOCOLATE|Enjoy Life Natural Brands, LLC|9.61
MOUNTAIN MAMBO SWEET & SALTY SEED & FRUIT MIX, MOUNTAIN MAMBO|Enjoy Life Natural Brands, LLC|4.19
TROPICAL HIBISCUS WATERMELON, HERBAL TEA, PINEAPPLE, ORANGE, LEMON JUICE & HERBAL TEA DRINK, TROPICAL HIBISCUS|Evolution Fresh, Inc.|2.06
COOKING OIL CANOLA|Fairway Operating Corp.|5.44
ORGANIC VIRGIN COCONUT OIL|Fairway Operating Corp.|5.44
DUTCH FARMS, PREMIUM SLICED BACON|Dutch Farms Inc.|10.71
MONTEREY JACK CHEESE WITH JALAPENO PEPPERS PEPPER JACK CHEESE, PEPPER JACK|Dutch Farms Inc.|18.11
PARMESAN STYLE GRATED CHEESE ALTERNATIVE|Earth Island|18.11
FAMILY GOURMET, POTATO CHIPS, BARBECUE, BARBECUE|Family Dollar Stores Inc.|3.99
MANDARIN ORANGES IN LIGHT SYRUP|Family Dollar Stores Inc.|1.01
SWEETENED CORN & OAT CEREAL|Family Dollar Stores Inc.|1.61
BROWN GRAVY MIX, BROWN|Family Dollar Stores Inc.|4.03
PREMIUM MARINARA|Aldi Inc.|1.23
HOT SMOKED SALMON|Aldi Inc.|10.48
BEN & JERRY'S, CHUBBY HUBBY, VANILLA MALT ICE CREAM WITH FUDGE & PEANUT BUTTERY SWIRLS|All-American Bottling Corp.|4.52
